"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-05-31,62820,"12885","NY","Glens Falls","Warren County","Warrensburg",11118,144500,-0.000691562932226833,-0.0116279069767442,-0.0462046204620462,0.0153539297476604,0.00878353726119552,"2018-08","2018-Q3",153900,-0.0610786224821313,"2018-01"
2019-05-31,59025,"03070","NH","Manchester-Nashua","Hillsborough County","New Boston",11119,332000,-0.00180396873120866,-0.00509439616421936,0.0174685871897027,0.0447755812256876,0.0217601750221266,"2018-10","2018-Q4",336200,-0.0124925639500297,"2018-07"
2019-05-31,83969,"59230","MT",,"Valley County","Glasgow",11120,140900,-0.0269337016574586,-0.0693527080581242,-0.0575250836120401,0.0232559313714944,,"2019-02","2019-Q1",151400,-0.0693527080581242,"2016-09"
2019-05-31,81183,"53061","WI","Appleton","Calumet County","New Holstein",11121,127300,-0.00313234142521535,0,0.0159616919393456,0.0264907640264918,0.00977506442530363,"2019-04","2019-Q2",127700,-0.00313234142521535,"2019-02"
2019-05-31,66770,"21087","MD","Baltimore-Columbia-Towson","Baltimore County","Kingsville",11122,387500,-0.00308721378955493,-0.0015459933006957,0.0444743935309973,0.0390859997712412,0.00722059750541937,"2006-08","2006-Q3",415500,-0.0673886883273165,"2005-07"
2019-05-31,74735,"38256","TN","Paris","Henry County","Springville",11123,79800,0,0.00251256281407035,0.0625832223701731,0.0412405169688845,0.0216724967367619,"2018-12","2018-Q4",80300,-0.0062266500622665,"2018-11"
2019-05-31,76207,"42053","KY","Paducah","McCracken County","Kevil",11124,112200,-0.00355239786856128,-0.0123239436619718,-0.00266666666666667,0.0436933873089815,0.0132107194671613,"2018-11","2018-Q4",114100,-0.0166520595968449,"2018-08"
2019-05-31,78931,"48049","MI","Detroit-Warren-Dearborn","Saint Clair County","North Street",11125,174300,0.00926462072958888,0.0325829383886256,0.067360685854256,0.087863166800338,0.0545261460801609,"2019-05","2019-Q2",174300,0,"2019-05"
2019-05-31,83920,"59068","MT","Billings","Carbon County","Red Lodge",11126,231200,-0.0106974753958066,-0.0149126544524925,0.0475758948799275,0.0470700435301248,,"2019-03","2019-Q1",235700,-0.0190920661858294,"2019-01"
2019-05-31,77092,"44254","OH","Cleveland-Elyria","Medina County","Lodi",11127,142000,-0.0193370165745856,-0.0326975476839237,0.0282404055032585,0.0570492310130122,0.0236516795015951,"2019-03","2019-Q1",147000,-0.0340136054421769,"2018-10"
2019-05-31,99661,"98251","WA","Seattle-Tacoma-Bellevue","Snohomish County","Gold Bar",11128,308100,0.000974658869395711,0.00653381247958184,0.0447609359104781,0.118881227533426,0.0383856351322802,"2019-05","2019-Q2",308100,0,"2019-05"
2019-05-31,99728,"98339","WA",,"Jefferson County","Port Hadlock",11129,269900,0,0.00521415270018622,0.118988391376451,0.0796351418987931,0.0267397081187224,"2019-05","2019-Q2",269900,0,"2019-05"
2019-05-31,81226,"53119","WI","Milwaukee-Waukesha-West Allis","Waukesha County","Eagle",11130,319900,-0.0172043010752688,-0.0288403157255616,0.06491344873502,0.0529998248232959,0.0213820447510831,"2019-03","2019-Q1",329700,-0.029723991507431,"2018-12"
2019-05-31,85569,"62561","IL","Springfield","Sangamon County","Riverton",11131,134200,0.00449101796407186,-0.00297176820208024,0.0990990990990991,0.0210928684623803,0.0182477270423467,"2019-02","2019-Q1",134600,-0.00297176820208024,"2019-02"
2019-05-31,70088,"28636","NC","Hickory-Lenoir-Morganton","Alexander County","Hiddenite",11132,130200,0.00308166409861325,0.00540540540540541,0.0698438783894823,0.0341052263549944,0.00980172596621354,"2019-05","2019-Q2",130200,0,"2019-05"
2019-05-31,93844,"81652","CO","Glenwood Springs","Garfield County","Silt",11133,341300,-0.00582580833090591,-0.013868824039295,0.0323653962492438,0.0753036370289066,0.0120742765663651,"2008-05","2008-Q2",353400,-0.0342388228636106,"2007-10"
2019-05-31,69879,"28351","NC","Laurinburg","Scotland County","Laurel Hill",11134,66300,-0.00150602409638554,-0.026431718061674,0.110552763819095,0.0477817868029453,0.00770755767722053,"2018-11","2018-Q4",69500,-0.0460431654676259,"2018-08"
2019-05-31,72369,"33031","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Homestead",11135,458200,-0.00499457111834962,-0.00693541395752059,0.0860393458165442,0.103675685492935,0.0452651773737602,"2007-07","2007-Q3",601000,-0.237603993344426,"2005-06"
2019-05-31,63325,"13838","NY",,"Delaware County","Sidney",11136,84400,-0.00471698113207547,-0.0186046511627907,-0.00938967136150235,0.0263721228831379,-0.000354757064435995,"2008-01","2008-Q1",97500,-0.134358974358974,"2004-11"
2019-05-31,58830,"02638","MA","Barnstable Town","Barnstable County","Dennis",11137,514100,0.000583884780070066,0.00253510140405616,0.0457689178193653,0.0394361766280664,0.0255924837281649,"2019-03","2019-Q1",514200,-0.000194476857253987,"2019-03"
2019-05-31,61154,"08730","NJ","New York-Newark-Jersey City","Monmouth County","Brielle",11138,637500,0.00520340586565752,0.0219621673613338,0.0671242048878473,0.0381358187440246,0.0131366119179419,"2007-01","2007-Q1",658200,-0.0314494074749316,"2006-04"
2019-05-31,90504,"74730","OK","Durant","Bryan County","Calera",11139,118100,0,-0.00337552742616034,0.0181034482758621,0.0535173713839279,0.0307974636504149,"2018-12","2018-Q4",119100,-0.00839630562552477,"2018-11"
2019-05-31,91505,"76633","TX","Waco","McLennan County","China Spring",11140,237300,-0.00586510263929619,-0.0145348837209302,0.100139082058414,0.0746015957666328,0.0450711770655581,"2019-02","2019-Q1",240800,-0.0145348837209302,"2018-12"
2019-05-31,58998,"03032","NH","Boston-Cambridge-Newton","Rockingham County","Auburn",11141,373000,0.010566242210783,0.0255705251580973,0.088098016336056,0.0561832801619591,0.0326523940822256,"2019-05","2019-Q2",373000,0,"2019-05"
2019-05-31,70727,"29832","SC","Augusta-Richmond County","Edgefield County","Johnston",11142,82500,-0.0107913669064748,-0.0225118483412322,-0.0131578947368421,0.0472310965696723,0.0175882214608742,"2018-08","2018-Q3",87500,-0.0571428571428571,"2018-02"
2019-05-31,69329,"27379","NC",,"Caswell County","Yanceyville",11143,90300,-0.00110619469026549,-0.00878155872667398,0.0699052132701422,0.0389383668161549,0.0207985421067578,"2019-02","2019-Q1",91100,-0.00878155872667398,"2018-10"
2019-05-31,91474,"76557","TX","Waco","McLennan County","Moody",11144,130200,0.00540540540540541,-0.00382555470543229,0.0211764705882353,0.0714601237025425,0.0386598116859884,"2018-10","2018-Q4",133500,-0.0247191011235955,"2018-08"
2019-05-31,86675,"65051","MO","Jefferson City","Osage County","Linn",11145,167200,0.00844390832328106,0.00783604581072935,0.077319587628866,0.0567078415051909,,"2019-05","2019-Q2",167200,0,"2019-05"
2019-05-31,86163,"63740","MO","Sikeston","Scott County","Chaffee",11146,107500,-0.00370713623725672,0.00279850746268657,0.0267430754536772,0.0368673621352424,,"2019-03","2019-Q1",108000,-0.00462962962962963,"2019-03"
2019-05-31,68627,"25506","WV","Huntington-Ashland","Lincoln County","Branchland",11147,54500,-0.0250447227191413,-0.0747028862478778,0.128364389233954,-0.000366569013487861,,"2010-09","2010-Q3",68200,-0.200879765395894,
2019-05-31,96579,"92004","CA","San Diego-Carlsbad","San Diego County","Borrego Springs",11148,212700,0.00567375886524823,0.00330188679245283,-0.00514499532273152,0.0660260101097219,-0.000795753918832021,"2007-01","2007-Q1",302700,-0.297324083250743,"2005-04"
2019-05-31,65320,"18041","PA","Philadelphia-Camden-Wilmington","Montgomery County","East Greenville",11149,213400,-0.00187090739008419,-0.00697999069334574,-0.00187090739008419,0.0335968322762363,0.00751825201377643,"2006-11","2006-Q4",229200,-0.068935427574171,"2005-12"
2019-05-31,71572,"31554","GA","Douglas","Coffee County","Nicholls",11150,72400,0.00555555555555556,0.0111731843575419,0.0342857142857143,0.0553649994881762,0.0234877932871538,"2019-05","2019-Q2",72400,0,"2019-05"
2019-05-31,76510,"43080","OH","Columbus","Licking County","Utica",11151,137600,-0.0192444761225944,-0.0404463040446304,0.0384905660377358,-0.026282044710782,0.0401765190126999,"2014-10","2014-Q4",179700,-0.234279354479688,"2014-02"
2019-05-31,99929,"98631","WA",,"Pacific County","Long Beach",11152,240700,0.00333472280116715,0.00922431865828092,0.0960837887067395,0.0804176408655426,0.0260605064050625,"2019-05","2019-Q2",240700,0,"2019-05"
2019-05-31,64326,"15824","PA",,"Jefferson County","Snyder",11153,94700,0.00211640211640212,0.00637619553666312,0.0640449438202247,0.0259849624953055,0.01985173297376,"2019-05","2019-Q2",94700,0,"2019-05"
2019-05-31,65088,"17527","PA","Lancaster","Lancaster County","Salisbury",11154,261000,-0.00419687142312095,-0.00798175598631699,0.0344827586206897,0.0326192311222859,0.0085075013122129,"2019-03","2019-Q1",263400,-0.00911161731207289,"2019-01"
2019-05-31,99303,"97458","OR","Coos Bay","Coos County","Myrtle Point",11155,154100,-0.0165922144224633,-0.0362726704190119,0.041920216362407,0.0619483607322249,0.0204980983390157,"2019-02","2019-Q1",159900,-0.0362726704190119,"2018-08"
2019-05-31,87180,"66434","KS",,"Brown County","Hiawatha",11156,87100,-0.00457142857142857,-0.0034324942791762,0.040621266427718,0.0191980749081713,0.0156122551327651,"2019-03","2019-Q1",87700,-0.00684150513112885,"2019-02"
2019-05-31,99807,"98443","WA","Seattle-Tacoma-Bellevue","Pierce County","Waller",11157,359900,-0.00990371389270977,-0.0206802721088435,0.0508029197080292,0.0932064449335528,0.0397588647430167,"2019-02","2019-Q1",367500,-0.0206802721088435,"2018-12"
2019-05-31,71993,"32431","FL",,"Jackson County","Cottondale",11158,84200,0.0120192307692308,0.024330900243309,0.0767263427109974,0.0708340727494778,0.00475379362403605,"2007-04","2007-Q2",97600,-0.137295081967213,"2005-11"
2019-05-31,65490,"18452","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County","Blakely",11159,124900,-0.0142067876874507,-0.0234558248631744,-0.0142067876874507,0.00454490409245034,-0.00345620040642369,"2007-04","2007-Q2",141400,-0.116690240452617,"2006-04"
2019-05-31,79130,"48320","MI","Detroit-Warren-Dearborn","Oakland County","Keego Harbor",11160,184200,-0.0102095647501343,-0.0139186295503212,-0.0426195426195426,0.0504742877998754,0.0521435242979342,"2018-07","2018-Q3",193600,-0.0485537190082645,"2018-01"
2019-05-31,81160,"53033","WI","Milwaukee-Waukesha-West Allis","Washington County","Richfield",11161,281400,0.00607794065069718,-0.0014194464158978,0.0169859053126129,0.0398115078040817,0.0160834661286631,"2018-12","2018-Q4",283700,-0.00810715544589355,"2018-11"
